1078	1.120933611708921132743600698058046713
1080	1.65137086580702393604478813378369976
1082	2.04676557649561928942551498062672427
1084	2.37553686744542160967734296789422271
1086	2.66248418177105527868250170020144178
1088	2.91996783686726630288341330898098209
1090	3.15521367594026640796660910538891983
1092	3.3728825974169048450242377416449663
1094	3.57619046559083970965567172879599856
1096	3.76746801824983627439244733894261822
1098	3.94846921627866621098165552071134394
1100	4.12055378270652492854361730253844195
1102	4.28480151702973208787041085806929715
1104	4.44208718923771062811155294583360575
1106	4.59313146008470893335821342942290448
1108	4.73853659209921134983400917249501747
1110	4.8788121627467865251420494827210113
1112	5.01439400334025324749142803283057675
1114	5.14565842626161326765057071997157674
1116	5.27293309940953293464707849120747585
1118	5.39650548642425147971647198211741446
1120	5.5166294877833413245932912789137052
1122	5.63353073079935023027918229191475982
1124	5.74741083033117590205476092282882927
1126	5.8584508551420578917154703673145097
1128	5.96681417395207913924067166949739071
1130	6.07264881186328690013130087995986601
1132	6.17608941647972142183107382103089999
1134	6.27725891006431011720655435772478738
1136	6.37626988702075240042110878867226935
1138	6.47322580318609008186503862701964298
1140	6.56822199370578173090243267428851995
1142	6.66134654881940675283748606025020722
1144	6.75268107112832545366552512557077462
1146	6.84230133342604531757182112239418146
1148	6.93027785264095091919635192957520922
1150	7.01667639264347064407312511606160066
1152	7.10155840643759402695808422060589247
1154	7.18498142646376214565058285580736123
1156	7.26699941029103471295394041344780493
1158	7.34766304779822496534179413802858189
1160	7.42702003498036640365189477790795788
1162	7.50511531872505588911915327732369602
1164	7.58199131624908937531740240130732298
1166	7.65768811234283819977173156075292867
1168	7.73224363711706231270827924019964648
1170	7.8056938265676944302640331462437861
1172	7.87807276795528150526251596083382516
1174	7.94941283172658401198470307380888954
1176	8.01974479147771695594256138358051332
1178	8.08909793326420570703614962534469542
1180	8.15750015539775535882606746033196112
1182	8.22497805972775837373061346399944219
1184	8.29155703528378490097074267928790521
1186	8.35726133505037466878331162153330234
1188	8.42211414655478096808696914867991319
1190	8.48613765686974785943484421589474677
1192	8.54935311256513210232654789351658233
1194	8.61178087508270620242123459429019626
1196	8.67344047195653497835909607554926261
1198	8.7343506442558413209001729471681653
1200	8.79452939058736880002825540365762303
1202	8.85399400795914827397675376700914182
1204	8.9127611297766359818439050259466316
1206	8.97084676121486083495140475110762131
1208	9.02826631218602816267633833162885042
1210	9.08503462810057298986099628412278495
1212	9.14116601860059200345625553498803162
1214	9.19667428442761190497317707277907056
1216	9.25157274257151594001611647597288561
1218	9.30587424983392792045157014704050779
1220	9.35959122492725152671513198359348398
1222	9.41273566921971494581923556809171489
1224	9.46531918622703150800266927620854576
1226	9.51735299994252909796285428355374145
1228	9.56884797208971392307780077028961645
1230	9.61981461837412072170086713628023487
1232	9.67026312380487662374173610835233453
1234	9.72020335715059489824032867176469903
1236	9.76964488458895196411662883259611211
1238	9.81859698260452831366975637954683634
1240	9.86706865018516019682027007870994983
1242	9.91506862036310874468564890646447103
1244	9.96260537114376654864385735834678862
1246	10.00968713586135295361851512026250773
1248	10.0563219129980668358203414397753108
1250	10.1025174755004412623752608555040722
1252	10.14828137962415308351051248975829804
1254	10.19362097333625979658271061330064732
1256	10.23854340430174593593028164246935084
1258	10.28305562747934387832770786574663789
1260	10.32716441234983326786987845526707301
1262	10.37087634979840486378610586802120868
1264	10.41419785867118557175299701449126168
1266	10.45713519202465010682348957935446493
1268	10.499694443085380685088404014951363
1270	10.54188155093646991423263795875916555
1272	10.58370230594578513312699224566059145
1274	10.62516235495031714238708736956536377
1276	10.66626720620991561139703951873374568
1278	10.70702223414286114075122300111006223
1280	10.74743268385493429047869481507037513
1282	10.78750367547290967127316852111689218
1284	10.82724020829272373138750459152849072
1286	10.86664716475193387678178260497397865
1288	10.90572931423550014261381505524936688
1290	10.94449131672337524345181220172278114
1292	10.98293772628788123409875172750815791
1294	11.02107299444837826194629209393899239
1296	11.05890147339029029035026804803057193
1298	11.09642741905514175708163395619489536
1300	11.13365499410787564851006603210409732
