1076.	-16.3230883539533
1076.5	-16.276450651844623
1077.	-16.230119611365176
1077.5	-16.184091645406482
1078.	-16.138363166860078
1078.5	-16.09293058861749
1079.	-16.04779032357025
1079.5	-16.002938784609892
1080.	-15.958372384627944
1080.5	-15.914087536515938
1081.	-15.870080653165402
1081.5	-15.826348147467868
1082.	-15.78288643231487
1082.5	-15.73968896452332
1083.	-15.69675629548921
1083.5	-15.65408602053392
1084.	-15.611675734978824
1084.5	-15.569523630611101
1085.	-15.527626467700005
1085.5	-15.485981602980594
1086.	-15.444586393187922
1086.5	-15.403437947161963
1087.	-15.362533968690892
1087.5	-15.321871913667797
1088.	-15.281449237985774
1088.5	-15.241264201583071
1089.	-15.201313134689554
1089.5	-15.16159317158025
1090.	-15.12210144653018
1090.5	-15.082831885354675
1091.	-15.043786114172338
1091.5	-15.004962550642073
1092.	-14.966359612422785
1092.5	-14.92797749054535
1093.	-14.889812119947916
1093.5	-14.851861208940598
1094.	-14.814122465833515
1094.5	-14.776593461904588
1095.	-14.739272097309007
1095.5	-14.702156135169771
1096.	-14.665243338609875
1096.5	-14.628529124979856
1097.	-14.592014541484152
1097.5	-14.555698289554742
1098.	-14.519579070623607
1098.5	-14.483657577150726
1099.	-14.447929723128878
1099.5	-14.412393413578839
1100.	-14.377046553521387
1100.5	-14.341885812083573
1101.	-14.306910824537395
1101.5	-14.272119990261123
1102.	-14.237511708633026
1102.5	-14.203083012758949
1103.	-14.168834214798558
1103.5	-14.134764260639088
1104.	-14.10087209616778
1104.5	-14.067158876629293
1105.	-14.033620454810476
1105.5	-14.000254892855605
1106.	-13.967060252908949
1106.5	-13.934032072572446
1107.	-13.901171948349635
1107.5	-13.868478952201723
1108.	-13.835952156089913
1108.5	-13.803590392204745
1109.	-13.771393068186358
1109.5	-13.739359351904225
1110.	-13.707488411227818
1110.5	-13.675781844957276
1111.	-13.64423541765914
1111.5	-13.612847324830613
1112.	-13.581615761968902
1112.5	-13.550534916102093
1113.	-13.519608594584161
1113.5	-13.488836596299958
1114.	-13.458218720134338
1114.5	-13.42775720315372
1115.	-13.397448430788765
1115.5	-13.367291226651703
1116.	-13.337284414354766
1116.5	-13.3074267525079
1117.	-13.277717155726526
1117.5	-13.24815447362378
1118.	-13.218737555812803
1118.5	-13.18946089018388
1119.	-13.160329432762149
1119.5	-13.131343777849887
1120.	-13.102504519749377
1120.5	-13.073817703170167
1121.	-13.045276291844367
1121.5	-13.016878699911349
1122.	-12.98862334151049
1122.5	-12.960502732677796
1123.	-12.932523544897357
1123.5	-12.904686551549895
1124.	-12.876992526016135
1124.5	-12.849447955552165
1125.	-12.822045614113192
1125.5	-12.79478398952979
1126.	-12.767661569632534
1126.5	-12.740672253628896
1127.	-12.713820953421795
1127.5	-12.687107992291045
1128.	-12.660533693516463
1128.5	-12.63409971152823
1129.	-12.607804505995649
1129.5	-12.581647867738388
1130.	-12.55562958757612
1130.5	-12.529749316271019
1131.	-12.504007040723247
1131.5	-12.478402607775468
1132.	-12.452935864270353
1132.5	-12.42760818607969
1133.	-12.402417279405375
1133.5	-12.377362379478429
1134.	-12.352442721529869
1134.5	-12.327652461255473
1135.	-12.302997945235601
1135.5	-12.278480440515365
1136.	-12.254101214139883
1136.5	-12.229870657269384
1137.	-12.205777263187823
1137.5	-12.181818649294273
1138.	-12.157992432987802
1138.5	-12.134313297448703
1139.	-12.110754967982334
1139.5	-12.08730823567528
1140.	-12.063963891614119
1140.5	-12.040750163773145
1141.	-12.017605431596143
1141.5	-11.99450551141461
1142.	-11.971426219560042
1142.5	-11.94820519184672
1143.	-11.925011697330241
1143.5	-11.90187682454899
1144.	-11.878831662041346
1144.5	-11.855990308802722
1145.	-11.833267638731659
1145.5	-11.81066153618373
1146.	-11.788169885514504
1146.5	-11.765710303560667
1147.	-11.74339304920423
1147.5	-11.721248113808322
1148.	-11.69930548873607
1148.5	-11.677588197793934
1149.	-11.656135986924372
1149.5	-11.634981634513176
1150.	-11.614157918946137
1150.5	-11.593949208652594
1151.	-11.574036055957373
1151.5	-11.554350603228846
1152.	-11.534824992835386
1152.5	-11.515220069313427
1153.	-11.495707791996058
1153.5	-11.47628882238442
1154.	-11.456963821979667
1154.5	-11.437741938298014
1155.	-11.41861195241951
1155.5	-11.399571131439274
1156.	-11.38061674245242
1156.5	-11.361738423835664
1157.	-11.34294412288989
1157.5	-11.32423415819758
1158.	-11.305608848341214
1158.5	-11.287071533942916
1159.	-11.268618302729664
1159.5	-11.25024826446808
1160.	-11.231960528924786
1160.5	-11.213754640257198
1161.	-11.195629100084828
1161.5	-11.177582844417978
1162.	-11.159614809266955
1162.5	-11.141717492110452
1163.	-11.123898842903028
1163.5	-11.106160373067631
1164.	-11.088503594027214
1164.5	-11.070940100171619
1165.	-11.053457286770142
1165.5	-11.036052632058974
1166.	-11.018723614274307
1166.5	-11.001461316014248
1167.	-10.984272169408305
1167.5	-10.967156210947904
1168.	-10.950113477124468
1168.5	-10.933147794151637
1169.	-10.916253892909738
1169.5	-10.899430294001307
1170.	-10.882675518028886
1170.5	-10.86598055667992
1171.	-10.849354471038078
1171.5	-10.832798793271937
1172.	-10.816315055550074
1172.5	-10.799912477558985
1173.	-10.783581828942157
1173.5	-10.767321566861002
1174.	-10.751130148476923
1174.5	-10.734997895759014
1175.	-10.718934655137929
1175.5	-10.702942137852002
1176.	-10.687022055139568
1176.5	-10.671188921978928
1177.	-10.65542652437247
1177.5	-10.63973145206254
1178.	-10.624100294791495
1178.5	-10.60852154505869
1179.	-10.593003128746663
1179.5	-10.577544874494967
1180.	-10.562146610943149
1180.5	-10.546803285624703
1181.	-10.53152156072765
1181.5	-10.516303217333961
1182.	-10.501150036525607
1182.5	-10.48607307966431
1183.	-10.471061135440383
1183.5	-10.456112272823889
1184.	-10.441224560784896
1184.5	-10.426386369273988
1185.	-10.411609345888506
1185.5	-10.39689543920631
1186.	-10.382246597805256
1186.5	-10.367674701262855
1187.	-10.353167794757455
1187.5	-10.338723854467059
1188.	-10.324340856569664
1188.5	-10.310017428052307
1189.	-10.295750633960335
1189.5	-10.28153819014814
1190.	-10.267377812470103
1190.5	-10.253250825629758
1191.	-10.239177893092686
1191.5	-10.225163287173618
1192.	-10.211211280187284
1192.5	-10.19734814878992
1193.	-10.183547359218144
1193.5	-10.169804382050073
1194.	-10.156114687863834
1194.5	-10.14245700249505
1195.	-10.128850239161343
1195.5	-10.115296566337838
1196.	-10.10179815249966
1196.5	-10.088362652721477
1197.	-10.07498455423905
1197.5	-10.061663830887682
1198.	-10.048400456502677
1198.5	-10.035194349383037
1199.	-10.022045561114894
1199.5	-10.008954087748071
1200.	-9.995919925332398
1200.5	-9.982949671426047
1201.	-9.97003407996716
1201.5	-9.957170506402225
1202.	-9.944356306177728
1202.5	-9.931575940913206
1203.	-9.91884481741288
1203.5	-9.906165448654022
1204.	-9.8935403476139
1204.5	-9.880985239635693
1205.	-9.868484140384396
1205.5	-9.856034277890917
1206.	-9.84363288018616
1206.5	-9.831263532889825
1207.	-9.818942563408507
1207.5	-9.806672656737593
1208.	-9.794456497872472
1208.5	-9.782303356620528
1209.	-9.770206699240354
1209.5	-9.758166576802543
1210.	-9.746183040377684
1210.5	-9.73427131632368
1211.	-9.722410210308881
1211.5	-9.710593703288955
1212.	-9.698815776219563
1212.5	-9.687032964853653
1213.	-9.675291673430696
1213.5	-9.663600860987442
1214.	-9.651969486560642
1214.5	-9.640452146592965
1215.	-9.628993907752879
1215.5	-9.617585474114769
1216.	-9.606217549753021
1216.5	-9.594842152481553
1217.	-9.5835041471394
1217.5	-9.572209712305137
1218.	-9.560965026557334
1218.5	-9.54979144211767
1219.	-9.538673894464365
1219.5	-9.527612492718744
1220.	-9.516607346002136
1220.5	-9.505667229772442
1221.	-9.494780120279785
1221.5	-9.483942660110861
1222.	-9.473151491852368
1222.5	-9.462395198349586
1223.	-9.451681705827195
1223.5	-9.44101088076846
1224.	-9.430382589656642
1224.5	-9.419796698291377
1225.	-9.409253074113009
1225.5	-9.398751583878253
1226.	-9.388292094343823
1226.5	-9.377865116558667
1227.	-9.367483615270375
1227.5	-9.35715119951877
1228.	-9.346871478343672
1228.5	-9.33666627190948
1229.	-9.326513693681612
1229.5	-9.316410068250061
1230.	-9.306351720204816
1230.5	-9.29632607629394
1231.	-9.28634191808613
1231.5	-9.276399129308151
1232.	-9.266497593686768
1232.5	-9.256627137342253
1233.	-9.246801724650462
1233.5	-9.237025262380763
1234.	-9.227301657302517
1234.5	-9.217664696454303
1235.	-9.208076454228586
1235.5	-9.198528885287043
1236.	-9.189013944291355
1236.5	-9.179483407939145
1237.	-9.169985480041765
1237.5	-9.16052818644652
1238.	-9.151119553000708
1238.5	-9.141787181839764
1239.	-9.1325116920076
1239.5	-9.123293278836263
1240.	-9.1141321376578
1240.5	-9.10505047011196
1241.	-9.096017662700003
1241.5	-9.087025108230897
1242.	-9.078064199513605
1242.5	-9.06908324613997
1243.	-9.060133957422925
1243.5	-9.051224959458288
1244.	-9.04236487834187
1244.5	-9.033594878352334
1245.	-9.024878032129504
1245.5	-9.016209950496053
1246.	-9.007586244274654
1246.5	-8.998991746358822
1247.	-8.990437156672051
1247.5	-8.981922397208676
1248.	-8.973447389963031
1248.5	-8.965012052720525
1249.	-8.956616313367991
1249.5	-8.948260095583336
1250.	-8.939943323044467
1250.5	-8.931665903773373
1251.	-8.923427783366245
1251.5	-8.915228891763357
1252.	-8.90706915890498
1252.5	-8.898935968086725
1253.	-8.890846814551395
1253.5	-8.882806646897128
1254.	-8.874820413722063
1254.5	-8.866917614887175
1255.	-8.85906882722263
1255.5	-8.851269178821433
1256.	-8.843513797776584
1256.5	-8.835785785560583
1257.	-8.82809710753514
1257.5	-8.820447702441458
1258.	-8.812837509020742
1258.5	-8.805266451344934
1259.	-8.797734488692209
1259.5	-8.790241565671474
1260.	-8.782787626891642
1260.5	-8.775372618141091
1261.	-8.767996482377475
1261.5	-8.760659163737916
1262.	-8.753360606359536
1262.5	-8.74608682999303
1263.	-8.738857272916519
